model,dataset,dataset_type,experiment,iteration,experiment_method,data_quality_dimension,data_quality_dimension_percentage,loss,categorical_accuracy,categorical_crossentropy,top_3_accuracy,top_5_accuracy,precision,recall,auc,f1_score,effective_epochs,used_data_size,actual_data_percentage_used,original_data_size,data_type,num_classes,model_type,datapoint_w,datapoint_h,dimensions,emissions_kg,duration,n_parameters,project_id,ready
RESNET,EthanolLevel,time_series,e11,2,uniform,completeness,0.9,0.43555891513824463,0.8140000104904175,0.43555891513824463,0.9980000257492065,1.0,0.8222222328186035,0.8140000104904175,0.966127336025238,0.8139999508857727,1000,453,0.8988095238095238,504,Spectro,4,RESNET,1751,1,1,0.010504379747056829,1523.2377388477325,507076,685c0f08-3898-4bc3-93da-d4f0a6a2c8b2,True
RESNET,EthanolLevel,time_series,e11,2,uniform,completeness,0.8,1.7705967426300049,0.45399999618530273,1.7705967426300049,0.9800000190734863,1.0,0.47046414017677307,0.44600000977516174,0.7771346569061279,0.45399999618530273,1000,415,0.8234126984126984,504,Spectro,4,RESNET,1751,1,1,0.00989470379985672,1465.3887703418732,507076,41eb83dc-7310-47b1-a4b4-65082ea6367d,True
RESNET,EthanolLevel,time_series,e11,2,uniform,completeness,0.7,0.6889283657073975,0.75,0.6889283657073975,0.9959999918937683,1.0,0.7603305578231812,0.7360000014305115,0.9317972660064697,0.75,714,349,0.6924603174603174,504,Spectro,4,RESNET,1751,1,1,0.005980955253544481,868.2716166973114,507076,0bf1f5bc-2dc3-42de-9d40-501aef4b9df8,True
RESNET,EthanolLevel,time_series,e11,2,uniform,completeness,0.6,0.7763363122940063,0.6980000138282776,0.7763363122940063,0.9919999837875366,1.0,0.7045454382896423,0.6819999814033508,0.9109606742858887,0.6980000138282776,699,325,0.6448412698412699,504,Spectro,4,RESNET,1751,1,1,0.0053118440329992,777.9089560508728,507076,4acd4385-d0fa-4dd0-b062-c8887144c235,True
RESNET,EthanolLevel,time_series,e11,2,uniform,completeness,0.5,1.845192313194275,0.4699999988079071,1.845192313194275,0.984000027179718,1.0,0.47433266043663025,0.4620000123977661,0.7569367289543152,0.4699999988079071,1000,254,0.503968253968254,504,Spectro,4,RESNET,1751,1,1,0.006258116184655044,925.561609506607,507076,ca4ce950-47bd-4736-8946-f7fbc44979e9,True
RESNET,EthanolLevel,time_series,e11,1,uniform,completeness,0.4,1.5153052806854248,0.2680000066757202,1.5153052806854248,0.7979999780654907,1.0,0.5454545617103577,0.024000000208616257,0.5575573444366455,0.2680000066757202,236,206,0.4087301587301587,504,Spectro,4,RESNET,1751,1,1,0.0012669014810739654,182.03374552726746,507076,da7e9df2-d583-4c4b-9ae6-81917974a952,True
RESNET,EthanolLevel,time_series,e11,1,uniform,completeness,0.3,0.9889548420906067,0.5659999847412109,0.9889548420906067,0.9940000176429749,1.0,0.5895691514015198,0.5199999809265137,0.8488313555717468,0.5659999847412109,1000,142,0.28174603174603174,504,Spectro,4,RESNET,1751,1,1,0.004208458016858594,625.4930934906006,507076,4a36f05b-82c7-4f86-8725-82373055c5fd,True
RESNET,EthanolLevel,time_series,e11,1,uniform,completeness,0.2,1.3881714344024658,0.25200000405311584,1.3881714344024658,0.7480000257492065,1.0,0.0,0.0,0.50654137134552,0.25200000405311584,181,86,0.17063492063492064,504,Spectro,4,RESNET,1751,1,1,0.0005378597782534949,74.72211956977844,507076,eb6cc01c-7cb7-4cc4-a243-170bde6aeff5,True
MLP,EthanolLevel,time_series,e11,1,uniform,completeness,1.0,1.3878337144851685,0.26600000262260437,1.3878337144851685,0.7599999904632568,1.0,0.0,0.0,0.5177133083343506,0.26600000262260437,390,504,1.0,504,Spectro,4,SIMPLE_MLP,1751,1,1,0.0003805749563536181,81.48122978210449,1379004,acab60c5-4124-4a5f-bc71-84b9070cee0e,True
MLP,EthanolLevel,time_series,e11,1,uniform,completeness,0.9,1.4325151443481445,0.23199999332427979,1.4325151443481445,0.7160000205039978,1.0,0.0,0.0,0.48414862155914307,0.23199999332427979,243,450,0.8928571428571429,504,Spectro,4,SIMPLE_MLP,1751,1,1,0.00020949904919065161,45.24527978897095,1379004,35b87117-22b3-4ee1-b05a-d3a2ee0683b9,True
MLP,EthanolLevel,time_series,e11,1,uniform,completeness,0.8,1.4554861783981323,0.2639999985694885,1.4554861783981323,0.7459999918937683,1.0,0.0,0.0,0.49983400106430054,0.2639999985694885,243,403,0.7996031746031746,504,Spectro,4,SIMPLE_MLP,1751,1,1,0.00019434259705735987,41.68069887161255,1379004,74be6b7e-62a0-447b-ad6f-684e3799ff35,True
MLP,EthanolLevel,time_series,e11,1,uniform,completeness,0.7,1.3896385431289673,0.23199999332427979,1.3896385431289673,0.7760000228881836,1.0,0.0,0.0,0.5021166801452637,0.23199999332427979,301,347,0.6884920634920635,504,Spectro,4,SIMPLE_MLP,1751,1,1,0.00022933010452598284,49.19647693634033,1379004,02c89113-ea8d-46f0-af8b-9493081e9266,True
MLP,EthanolLevel,time_series,e11,1,uniform,completeness,0.6,1.385875940322876,0.2840000092983246,1.385875940322876,0.7739999890327454,1.0,0.0,0.0,0.5248286724090576,0.2840000092983246,608,326,0.6468253968253969,504,Spectro,4,SIMPLE_MLP,1751,1,1,0.0004281350428788094,92.0816478729248,1379004,75dd8d68-2624-47c8-90a4-741a0a6ac8da,True
MLP,EthanolLevel,time_series,e11,1,uniform,completeness,0.5,1.3995903730392456,0.25600001215934753,1.3995903730392456,0.7519999742507935,1.0,0.0,0.0,0.4920366704463959,0.25600001215934753,323,256,0.5079365079365079,504,Spectro,4,SIMPLE_MLP,1751,1,1,0.00019576816316594086,42.08106827735901,1379004,32d31098-4059-451b-94cc-66b5a38d54e6,True
